Job ID,Job Title,URL,Job Description,Job Function,Job Role,Desired Skills,Qualifications,Experience,Apply By,Location,Country
184029,Bancs,https://ibegin.tcs.com/iBegin/jobs/184029J,"What we are looking for Role: Multiple roles across Banking Specialist- Delivery, Product, Domain, Technology , Sales and Leadership with TCS Financial solutions Experience Range: 7+yrs Location: Bangalore, Mumbai, Chennai, Delhi (NCR), Kolkata Must Have: Product exposure (BFSI sector) Good To Have: Prior experience in product companies",TECHNOLOGY,Specialist,BaNCS | Digital Banking | General Banking | Retail Banking,Undergraduate,7 - 15 Years,30-Sep-21,Mumbai,India
184028,Bancs,https://ibegin.tcs.com/iBegin/jobs/184028J,"What we are looking for Role:Multiple roles across Banking Specialist-Delivery, Product, Domain, Technology , Sales and Leadership with TCS Financial solutions Experience Range:7+yrs Location:Bangalore, Mumbai, Chennai, Delhi (NCR), Kolkata Must Have:Product exposure (BFSI sector) Good To Have:Prior experience in product companies",TECHNOLOGY,Specialist,BaNCS | Digital Banking | General Banking | Retail Banking,Undergraduate,7 - 15 Years,30-Sep-21,Chennai,India
183850,BANCS,https://ibegin.tcs.com/iBegin/jobs/183850J,"What we are looking for Role:Multiple roles across Banking Specialist-Delivery, Product, Domain, Technology , Sales and Leadership with TCS Financial solutions Experience Range: 7+yrs Location:Bangalore, Mumbai, Chennai, Delhi (NCR), Kolkata Must Have: Product exposure (BFSI sector) Good To Have: Prior experience in product companies",TECHNOLOGY,Specialist,Digital Banking | Retail Banking,BACHELOR OF ENGINEERING,7 - 15 Years,30-Sep-21,Bangalore,India
183032,Cloud Craze,https://ibegin.tcs.com/iBegin/jobs/183032J,"Consultant - Responsibilities Salesforce Cloud Craze configuration experience including use of Journey Builder Previous of designing Salesforce Cloud to meet business requirements including segmentation, campaign design and marketing journeys Comfortable creating and managing data sets and data extensions within SFMC to power email campaigns, journeys and personalized content Great communicator, capable of articulating and collaborating confidently with various departments Experience configuring cloud products, e.g. Email Studio, Mobile Studio, Social Studio, Advertising Studio, Web Studio, Analytics Builder, Journey Builder, Automation Studio, Content Builder, Audience Builder HTML & Database knowledge will help to assist issues with email template fixes and segmentation builds SQL",IT INFRASTRUCTURE SERVICES,Developer,Salesforce Admin,BACHELOR OF ENGINEERING,3 - 12 Years,31-Mar-22,Bangalore,India
183031,Vlocity,https://ibegin.tcs.com/iBegin/jobs/183031J,"Experience in Salesforce-Vlocity Advanced knowledge of Product Bundling data model area in Vlocity CPQ Good Knowledge in Vlocity Communications(Data Raptor,Omni Script,Vlocity Context and Actions) and Vlocity CPQ, Vlocity Order Management modules Designing, coding, and implementing Salesforce applications Good communication skills Good Customization experience Vlocity in all modules(Platform Essentials/CPQ/OM)",IT INFRASTRUCTURE SERVICES,Developer,Salesforce(SFDC),BACHELOR OF ENGINEERING,3 - 15 Years,31-Mar-22,Bangalore,India
183030,Salesforce Marketing Cloud,https://ibegin.tcs.com/iBegin/jobs/183030J,"2+ years as a Salesforce Marketing Cloud Developer Technical experience with Email Studio, Journey Builder, MobileStudio, Automation Studio Experience in AMPscript and SSJS scripting languages, Guide Template Language (GTL), Javascript, React, HTML, and CSS Technical proficiency and development/engineering experience with Salesforce Marketing Cloud - with specific experience in; 1. Contact Builder relational data model configuration. Experience in Contact Model, Data Views and Data Extensions 2. SQL-based query activities for audience segmentation, reporting and data extracts 3. Designing and creating automations via Automation Studio 4. Content Builder dynamic email creation 5. REST support for leveraging Marketing Cloud web service to transfer data into journeys and data extensions. Marketing Cloud SOAP and REST APIs. 6. Build triggered sends, journeys, and automations 7.",IT INFRASTRUCTURE SERVICES,Developer,Salesforce(SFDC),BACHELOR OF ENGINEERING,2 - 15 Years,31-Mar-22,Bangalore,India
183029,Salesforce Lightning,https://ibegin.tcs.com/iBegin/jobs/183029J,Must-Have** (Ideally should not be more than 3-5) EXPERIENCE REQUIREMENTS Experience working in a consulting or ISV environment is essential. Ideally you should have Telco experience. CERTIFICATIONS (Mandatory): Vlocity VPE + Vlocity CPQ certified SFDC Platform developer SFDC Administrator Good-to-Have Desired Certifications: SFDC Sales Cloud SFDC Service cloud,IT INFRASTRUCTURE SERVICES,Developer,Salesforce(SFDC),BACHELOR OF ENGINEERING,3 - 12 Years,31-Mar-22,Bangalore,India
183027,Apptus,https://ibegin.tcs.com/iBegin/jobs/183027J,"Apttus CLM senior developer Minimum 5-7 years of Salesforce experinece with 3+ years of experience in Apttus CLM Must have skills : Solid Apttus IWA knowledge and hands on experience on advanced approval workflow 3+ years hands on experience in Apttus CPQ and CLM modules. Apttus CPQ and CLM certification is a must Strong understanding of the Apttus CLM components that have been built on top of salesforce Requirements Strong knowledge and development experience using Apttus CLM Component Framework. Should be strong in product configuration management - products, bundles, inclusion rules, recommendation rules, constraint rules. Hands on experience with Apttus Intelligent Workflow Approval process Ability to build and update complex X-Author word templates Prime Responsibilities Good problem-solving skills and ability to give optimal solutions Hands-on experience in administration setup, e.g., managing users, security controls, and data as well as creating roles, profiles, and reports. Experience in designing custom objects, custom fields, picklists, page layouts, workflow, appro val processes, validation rules, custom tabs, reports, Visualforce pages, dashboards, and email generation according to application requirements. Lightning component development, Lightning design development Apex , triggers and Visualforce page development Ability to communicate with customers and provide consultation on Salesforce solutions",IT INFRASTRUCTURE SERVICES,Developer,Salesforce(SFDC),BACHELOR OF ENGINEERING,3 - 12 Years,31-Mar-22,Bangalore,India
182409,WEBCHAT KOLKATA,https://ibegin.tcs.com/iBegin/jobs/182409J,Email Chat Process for Kolkata. Including Customer Service with Non Voice exposure.,BUSINESS PROCESS SERVICES,Analyst,ChitrChatr Communication,"BACHELOR OF ARTS, BACHELOR OF BUSINESS ADMINISTRATION, BACHELOR OF BUSINESS MANAGEMENT, BACHELOR OF BUSINESS STUDIES, BACHELOR OF COMMERCE",1 - 6 Years,31-Dec-21,Kolkata,India
181787,AWS Automation Engineer,https://ibegin.tcs.com/iBegin/jobs/181787J,"Required Information Details Role : AWS Automation Engineer Required Technical Skill Set : AWS cloud No. of Requirements : 2 Desired Experience Range : 6 10 yrs. Location of Requirement : India Any location Desired Competencies (Technical/Behavioral Competency) Must-Have Cloud Technologies ideally AWS plus AWS Associate Solution Architecture Certification or higher Hands-on Experience with below Skill Sets Configuration Management either Ansible and/or SALTSTACK Source Control Systems Git, GitHub Infrastructure as Code Terraform and/or CloudFormation Scripting skills PowerShell, Bash, Python Code Pipeline - Jenkins containerization Containerization Orchestration Windows Server Linux Server (Suse/Red Hat/Oracle Linux) Good-to-Have DevOps Certification Knowledge on configuration tools like Chef",TECHNOLOGY,Engineer,AWS,BACHELOR OF ENGINEERING,6 - 8 Years,31-Dec-21,Chennai,India
181684,devops,https://ibegin.tcs.com/iBegin/jobs/181684J,2 Years of Experience in SNOWFLAKE Datawarehouse Design and Development 4-5 Years of Experience in SQL Programming Language 1-2 Years of Experience in JavaScripting Good Understanding and Concepts of Cloud Computing and Cloud Datawarehouse 1 Year Experience in Amazon Web Services and Amazon S3 and other Amazon Cloud Hosting Products related to Analytics or Databases,TECHNOLOGY,Support Executive,AWS,BACHELOR OF TECHNOLOGY,4 - 6 Years,31-Dec-21,Chennai,India
181547,ATG,https://ibegin.tcs.com/iBegin/jobs/181547J,"ATG/Microservice Senior Developer / Technical Lead / Architect : Desired Experience Range 6+ years Location of Requirement Bhubaneswar / Kolkata TCS has always been in the spotlight for being adept in the next big technologies. What we can offer you is a space to explore varied technologies and quench your techie soul. Must-Have : Strong Hands-On Expertise on ATG, Endeca, ATG commerce programming, Servlets, JSP, Custom Tag Libraries, JDBC, JNDI, Collections, Multi-threading, EJB, JMS, JSF, JPA, HTML, JavaScript, jQuery, CSS, XML, XSLT, RMI Should have expertise in ATG OOB User Profile Module, User Management, ATG Foundations, ATG Repositories, ATG User Profiling Experience in ATG Dynamo Application Server, Personalization Server, Scenario server, Commerce suite, ATG Search using Dynamo Server Pages, Nucleus Components, Custom Droplets, Form Handlers, ATG Repositories, Scenarios, Slots and Targeters Skills in Oracle ATG modules DAS, DAF, DPS, DSS, DCS and Web application servers - Web Logic, WebSphere, and JBoss Worked with ATG Nucleus components, Dynamo Server Pages, Experience in setting up ATG Production system with Application Server Good architectural experience in ATG's Products, Custom catalog, Profile and Order Management System Should have experience in designing and implementing systems based on N-tier distributed architecture using J2EE technologies such as JSP, JMS, Servlets, Spring, Struts, Hibernate and EJB Should be proficient in Java Multi-threading, Synchronization, Collections and Exception handling concepts Experience in working with UML and applying Object Oriented analysis and design concepts Strong exposure working with J2EE design patterns like MVC, Front Controller, Value Object, Singleton and Data Access Objects Should be proficient in creating server-side components, designing and implementing Business Tier Objects, GUI design and development, and knowledge in Agile Methodology Strong experience in RDBMS using Oracle, MySQL and SQL Server Should have strong logical, analytical and problem solving skills Minimum Qualification: 15 years of full-time education Minimum percentile of 50% in 10th, 12th, UG & PG (if applicable)",TECHNOLOGY,Developer,ATG,"BACHELOR OF COMPUTER APPLICATION, BACHELOR OF COMPUTER SCIENCE, BACHELOR OF ENGINEERING, MASTER OF COMPUTER APPLICATION, MASTER OF COMPUTER SCIENCE",6 - 14 Years,29-Oct-21,Bhubaneshwar,India
